writer_id,quality_label,suspect_device,number_of_surveys,number_of_sensors,number_of_gyro_records,number_of_accelerometer_records,days_in_study,build_version,device_model
41b64881-717b-4c83-9918-5445eff2310e,intermittent,FALSE,26,1815,324,319,59,2.0.4-WASH,SM-G998U1
0034f20f-a10d-467f-a79a-94650bd1a383,committed,FALSE,113,6741,995,1104,85,2.0.4-WASH,SM-N960U1
519017e4-fa04-42d3-93d3-63d9287a42a0,limited-sensors,FALSE,97,138,14,14,50,3.3.5-WASH-Feb2021,"iPhone9,1"
3407fb81-a020-440e-931a-1e624d73eb47,intermittent,FALSE,91,689,98,104,50,3.3.5-WASH-Feb2021,"iPhone12,1"
38b84c4c-ff80-405d-bbd4-6eb7cba764eb,limited-sensors,FALSE,81,97,12,12,78,3.3.5-WASH-Feb2021,"iPhone12,1"
f2197fef-de99-486d-9ffa-71842dc3081e,limited-sensors,FALSE,94,11,0,0,49,3.3.5-WASH-Feb2021,"iPhone11,8"
9ea2b8c5-485e-4279-87f1-d8cfc992af96,limited-sensors,FALSE,58,71,10,9,85,3.8.0-WASH-Mar2021,"iPhone13,4"
b4374e2a-43b0-4500-8ac3-42ac874a9a46,intermittent,FALSE,16,2580,196,229,58,2.0.4-WASH,SM-G960U1
24749b01-07be-4185-9d44-7cf67428c949,sparse,FALSE,4,1,0,0,0,2.0.4-WASH,ONEPLUS A5000
1ecf4058-c3f8-459a-b3eb-eef8478652cf,active,FALSE,230,1093,140,330,82,2.0.4-WASH,SM-G770U1
cfa20f30-63cd-47e3-b613-d604ad60a865,sparse,FALSE,0,118,7,10,1,2.0.4-WASH,Pixel 2
7982fd1e-9c8f-4c5b-a4e4-2b6921778659,intermittent,FALSE,21,367,39,39,83,2.0.4-WASH,SM-S327VL
e2e42c23-8c22-4d4b-9a30-7dfa49dbad65,limited-surveys,FALSE,153,285,36,34,79,3.3.5-WASH-Feb2021,"iPhone12,1"
ee170c5d-bbe8-4035-b8dd-4b3b58cf7175,intermittent,FALSE,59,680,116,113,39,3.3.5-WASH-Feb2021,"iPhone11,8"
9a9347a8-a6a2-4614-b8d5-f44481118795,limited-sensors,FALSE,87,52,9,9,83,3.3.5-WASH-Feb2021,"iPhone8,1"
3d7a403f-d6c7-4642-925e-bb12e035a9ef,limited-surveys,FALSE,9,1262,220,221,69,2.0.4-WASH,LM-X410(FG)
46b29551-1488-4219-b356-b8c7a61366aa,limited-sensors,FALSE,37,43,8,8,19,3.3.5-WASH-Feb2021,"iPhone11,8"
f7ce0b9c-52bc-4e6e-9b44-8e7ec94e3034,intermittent,FALSE,165,434,47,47,83,3.3.5-WASH-Feb2021,"iPhone12,8"
b0487489-9c0d-4a64-8ffe-04cd9f3a66d9,intermittent,FALSE,17,755,104,119,43,2.0.4-WASH,Pixel 2
b0b77d87-026e-4f8e-9c2d-6fc2f009c27c,intermittent,FALSE,30,1624,248,260,28,3.3.5-WASH-Feb2021,"iPhone8,2"
65dfb3f6-a075-404f-aaf3-43e82bbad738,limited-surveys,FALSE,13,3084,407,467,36,2.0.4-WASH,Pixel 2 XL
8397e7e0-cb7e-49b8-85f8-11ec611d00bc,limited-sensors,FALSE,154,75,10,9,84,3.3.5-WASH-Feb2021,"iPhone9,2"
304d5b21-f7bd-4710-8327-690f6d52485d,committed,FALSE,101,7874,862,1012,85,2.0.4-WASH,SM-G950U
bcd37148-6a1b-4a44-affb-fa0852dec205,committed,FALSE,125,9391,561,718,83,2.0.4-WASH,SM-G960U
01bfb690-8d99-4805-87fc-8c0ddec1babd,intermittent,FALSE,28,1060,209,261,72,2.0.4-WASH,moto g(7)
ca7b12ea-3c40-4142-9720-a6bc27494c5f,sparse,FALSE,4,28,4,5,2,3.3.5-WASH-Feb2021,"iPhone12,1"
e04b54af-4a99-45ba-bff6-61263e59414f,intermittent,FALSE,103,998,118,116,83,3.6.0-WASH-Mar2021,"iPhone13,3"
8bf8b092-accd-4388-b7f8-2f2b2b54bee3,limited-sensors,FALSE,33,61,7,8,25,3.3.5-WASH-Feb2021,"iPhone8,1"
102a5f50-766c-4dd9-875c-debbe4caaddb,intermittent,FALSE,103,528,77,69,74,3.3.5-WASH-Feb2021,"iPhone13,3"
860b7a90-957e-4ea7-b6fd-3dcaec41532d,limited-sensors,FALSE,66,73,10,10,71,3.3.5-WASH-Feb2021,"iPhone12,1"
646c50a9-2d8a-4f88-a921-5e5610bff6f9,few sensors,FALSE,30,3,0,0,9,2.0.4-WASH,SM-G955F
b187b4dd-a264-4df5-8c68-101c6588ad83,limited-surveys,FALSE,104,3237,0,1788,78,2.0.4-WASH,SM-S102DL
efeae4d1-d88b-44d8-968a-6a0f8f0a8c90,few sensors,FALSE,7,7,0,4,85,2.0.4-WASH,Moto G (5) Plus
bf423f0d-19fb-46ca-b1e3-e32b6f16d599,active,FALSE,79,1352,126,123,72,3.3.5-WASH-Feb2021,"iPhone12,3"
09095838-c573-4b9a-875f-6a0fb5fbbe07,limited-sensors,FALSE,149,63,8,7,83,3.3.5-WASH-Feb2021,"iPhone10,3"
a3f14d23-2d15-48fe-bcd0-e62b7b9939e8,limited-sensors,FALSE,152,34,3,3,83,3.3.5-WASH-Feb2021,"iPhone12,1"
a8e7f2a6-e44b-400f-a24d-7dc5b0529397,limited-sensors,FALSE,71,11,1,0,63,3.3.5-WASH-Feb2021,"iPhone12,1"
cc875ec6-ce28-4ba2-a963-d06369bebbaa,limited-surveys,FALSE,9,1114,161,155,44,3.3.5-WASH-Feb2021,"iPhone12,1"
0d80d16d-3c3f-4fa5-945f-7aeb80ba1915,sparse,FALSE,1,1,0,0,0,2.0.4-WASH,IN2019
118bb541-32ed-4c24-ad3e-d277add16741,intermittent,FALSE,36,316,49,47,33,3.3.5-WASH-Feb2021,"iPhone12,1"
4af2d359-a120-41f3-9cd6-b4d1287cc291,committed,FALSE,76,5180,896,880,75,2.0.4-WASH,SM-A716V
61078ce1-7b72-456c-9e21-15b87f89b48e,intermittent,FALSE,24,694,91,140,54,2.0.4-WASH,Pixel 3a
fc840ba5-6f5e-4096-bc0c-521308206f97,few sensors,FALSE,21,68,10,9,11,3.3.5-WASH-Feb2021,"iPhone9,3"
cd744e8b-aa73-435d-ae0b-2d5250841a24,limited-sensors,FALSE,32,166,27,24,27,3.3.5-WASH-Feb2021,"iPhone12,1"
bf7baf85-08a6-4b2e-a4e1-0b8a2d720987,active,FALSE,116,1359,180,175,82,3.3.5-WASH-Feb2021,"iPhone13,2"
2ddf135e-a80a-4301-9f73-c36b2e78ca2c,limited-surveys,FALSE,150,261,33,32,83,3.3.5-WASH-Feb2021,"iPhone11,8"
e621aba8-37c6-40ca-a00d-efaa12ed3c59,intermittent,FALSE,17,2731,514,529,10,2.0.4-WASH,SM-G960U
76e34756-89ff-4d4d-a46d-673aad84a9bb,sparse,FALSE,4,1297,229,232,2,2.0.4-WASH,SM-G960U
ef3d0d71-1f1a-4734-9a1a-8c388d85f31a,intermittent,FALSE,16,583,41,68,25,2.0.4-WASH,Pixel 2 XL
6f683ef8-e0fc-4a64-a152-8b125e443929,active,FALSE,171,1109,157,155,83,3.3.5-WASH-Feb2021,"iPhone9,1"
6ac0cb8f-5cdd-48c5-8b96-7984581209da,limited-sensors,FALSE,28,39,0,38,47,2.0.4-WASH,GM1915
9dd18d2a-0e21-42a3-9519-57d90d2ed15b,few sensors,FALSE,6,42,7,7,3,3.3.5-WASH-Feb2021,"iPhone10,2"
738aa4f2-1a46-44da-b8cb-dd8a8a835a3b,committed,FALSE,72,5542,843,901,81,2.0.4-WASH,SM-N950U
707e54f4-6728-47e1-a9ba-e396ecd45b1e,active,FALSE,207,1828,237,227,82,3.3.5-WASH-Feb2021,"iPhone11,6"
0d5329e9-6382-4e13-a99f-964a79a141f4,intermittent,FALSE,38,396,62,62,43,3.3.5-WASH-Feb2021,"iPhone12,5"
0eacf32c-dde0-44a0-a0b1-2b00d437ac57,limited-sensors,FALSE,14,40,5,5,82,3.3.5-WASH-Feb2021,"iPhone10,6"
a38b04e1-a712-4c2f-b8ea-59b3e1ce6130,limited-sensors,FALSE,29,86,11,11,23,3.3.5-WASH-Feb2021,"iPhone12,8"
77caae25-87eb-4414-9e21-25f3eeccd0e7,limited-surveys,FALSE,6,570,89,121,39,2.0.4-WASH,SM-S506DL
e090dac3-d044-45ae-8d05-6669332dfb70,few sensors,FALSE,36,1,0,0,34,3.3.5-WASH-Feb2021,"iPhone11,8"
1b36e274-9bfa-45fd-8789-81e57fa28de5,limited-surveys,FALSE,28,2243,222,242,6,2.0.4-WASH,SM-G965U
7969b028-467d-4ae3-a5a4-a5a46eab020c,committed,FALSE,161,36067,3832,3964,60,2.0.4-WASH,SM-G965U
39ee9dc1-138d-4429-80d3-2be546333ab5,limited-sensors,FALSE,103,50,6,6,63,3.3.5-WASH-Feb2021,"iPhone12,3"
315851ff-d525-4400-820b-b70910dc8568,limited-surveys,FALSE,150,238,33,31,82,3.3.5-WASH-Feb2021,"iPhone13,2"
c7ffc010-1a01-4c3e-9916-e55b90e65242,sparse,FALSE,4,20,3,3,2,3.3.5-WASH-Feb2021,"iPhone13,3"
a890b1d7-4566-44c1-b04a-b29b239135eb,limited-surveys,FALSE,14,6208,667,669,90,2.1.2-WASH,LG-AS993
54c58380-3c4c-434f-9e51-e237e300ebb3,intermittent,FALSE,59,459,51,61,33,2.0.4-WASH,GM1917
1092e635-1d8a-4028-a22c-8940f34e2bc8,active,FALSE,131,1828,232,247,62,3.3.5-WASH-Feb2021,"iPhone12,1"
f933e24a-ee0a-4e26-9472-e53c37f37bde,sparse,FALSE,0,256,54,54,0,2.0.4-WASH,Pixel 3
cca553cc-4324-4988-aa9e-30509ae22912,intermittent,FALSE,135,569,68,69,81,3.3.5-WASH-Feb2021,"iPhone10,6"
ca523ac3-b1bb-4a30-bf8d-f7d4c7c9aac5,active,FALSE,80,9974,8973,176,53,3.3.5-WASH-Feb2021,"iPhone11,8"
ee9ec0ca-05d1-42f0-8924-f7f807d8d0d5,limited-surveys,FALSE,18,220,30,29,75,3.3.5-WASH-Feb2021,"iPhone12,1"
edae3fb9-921b-47f4-834b-b20871817796,sparse,FALSE,1,1,0,0,14,3.4.0-WASH-Feb2021,"iPhone12,1"
d280f780-e0a8-4cd0-aabc-1426c66687b2,limited-surveys,FALSE,4,1244,200,200,121,2.0.4-WASH,SM-N970U
33458482-2700-4bc4-bf10-f0779787f96c,limited-surveys,FALSE,5,1926,274,275,6,2.0.4-WASH,SM-N970U
5d521c9f-6b46-4352-98bb-e1b451eaea5e,limited-surveys,FALSE,12,3682,425,456,24,2.0.5-WASH,IN2017
d70719d7-f5bc-482c-981a-4c9032dcd850,limited-surveys,FALSE,9,930,127,121,83,3.8.0-WASH-Mar2021,"iPhone12,1"
4d1696a2-58a6-43f3-a6b9-19e9497000a7,few sensors,FALSE,133,1,0,0,83,3.3.5-WASH-Feb2021,"iPhone10,3"
bd62bba8-24b1-47c4-b31c-d7f82d641e63,few sensors,FALSE,5,289,19,27,1,2.0.4-WASH,SM-G930P
31e8afbc-5d6f-4d6e-8963-73b0cc1e20d6,limited-sensors,FALSE,29,155,29,31,35,3.3.5-WASH-Feb2021,"iPhone11,8"
ffe98139-a3f8-41bc-a762-9f39e96cde4d,committed,FALSE,85,11624,1801,2074,59,2.0.4-WASH,SM-G973U
c3934a3a-577e-4a4f-8bde-f46582c46f84,limited-surveys,FALSE,12,731,124,174,7,2.0.4-WASH,SM-N960U1
9c312396-ce0b-4a06-9c37-cea680cf7df4,limited-surveys,FALSE,118,282,16,17,83,3.3.5-WASH-Feb2021,"iPhone12,1"
426228fb-b2f1-49a4-ab74-7cc6feec944c,intermittent,FALSE,47,453,64,63,25,3.3.5-WASH-Feb2021,"iPhone10,3"
2ff61c1f-3262-4320-933f-c89b843bc629,limited-sensors,FALSE,88,20,0,0,70,2.0.4-WASH,SM-G950U
a6dc893a-c2c6-4962-9e36-89477900f62c,limited-sensors,FALSE,116,72,9,9,67,3.3.5-WASH-Feb2021,"iPhone13,2"
023b3634-c168-4f23-8dfa-30b576901ccc,limited-sensors,FALSE,77,96,12,12,82,3.3.5-WASH-Feb2021,"iPhone11,8"
1e84fc1d-d400-45ca-8895-4e8049c0c973,limited-sensors,FALSE,63,46,5,5,78,3.3.5-WASH-Feb2021,"iPhone9,4"
08dcbf3a-b226-4bc1-8b36-5179200186cf,active,FALSE,163,4084,547,649,83,3.3.5-WASH-Feb2021,"iPhone11,6"
e961ab94-65ca-4148-a728-30b9cf35d004,limited-surveys,FALSE,140,222,31,32,82,3.3.5-WASH-Feb2021,"iPhone7,2"
988900b6-32eb-4f20-b8bd-720d5aad8442,active,FALSE,118,1120,156,160,83,3.3.5-WASH-Feb2021,"iPhone12,1"
8b07fa8a-be91-4697-8b69-6d162e11a976,few sensors,FALSE,11,20,4,5,7,3.3.5-WASH-Feb2021,"iPhone7,2"
1428ee4e-3e4a-49a1-89f4-e221a4ba12f1,limited-sensors,FALSE,45,57,7,7,36,3.3.5-WASH-Feb2021,"iPhone9,3"
e12598ab-222c-4e9c-8d39-25affcac976b,limited-surveys,FALSE,98,249,30,30,55,3.3.5-WASH-Feb2021,"iPhone11,2"
32e8b0c1-8a46-43e1-85a4-9ad4559be438,intermittent,FALSE,72,717,96,91,39,3.3.5-WASH-Feb2021,"iPhone12,1"
3a83dbf0-5962-491f-8ad0-c5f71d46c8d9,intermittent,FALSE,44,429,74,74,82,3.8.0-WASH-Mar2021,"iPhone13,4"
3efe2c6e-488d-46de-a391-e982dc1a1700,intermittent,FALSE,98,570,83,89,50,3.3.5-WASH-Feb2021,"iPhone11,6"
28e697d8-8a33-4d2c-bc32-8b9eee849a81,committed,FALSE,70,16557,2292,2337,81,2.0.4-WASH,SM-G975U
f6c237cb-dc0e-4472-bcac-87e48064768c,sparse,FALSE,1,1,0,0,0,2.0.4-WASH,Pixel 4a
3d9cd6e9-9288-40e2-97c0-3cc23d782c4a,limited-surveys,FALSE,111,464,25,131,65,2.0.4-WASH,ONEPLUS A6013
1bc00c0a-b334-4d97-9bcd-54610165e564,active,FALSE,107,1190,149,148,60,3.3.5-WASH-Feb2021,"iPhone12,1"
d56984f9-27f9-4016-b176-ac5bb9190c41,active,FALSE,54,4859,623,695,84,2.0.4-WASH,SM-G973U1
1b5e3bbd-d3cd-4339-a64d-f7d10914346b,limited-sensors,FALSE,132,97,12,14,84,3.3.5-WASH-Feb2021,"iPhone13,3"
d3cd9eca-fd88-41ef-87a1-f6f387723e96,intermittent,FALSE,161,515,69,67,82,3.3.5-WASH-Feb2021,"iPhone13,3"
56ff0138-16f3-4ba1-8aa8-f815948ab0ff,limited-sensors,FALSE,70,14,1,1,44,3.3.5-WASH-Feb2021,"iPhone11,6"
db3a79b1-94be-4b26-a9ac-b94e75130ad7,limited-surveys,FALSE,14,2651,382,397,82,3.3.5-WASH-Feb2021,"iPhone13,4"
efee9adf-fe7f-4f1b-8fda-6a62a236c2e2,sparse,FALSE,0,424,30,28,8,2.0.4-WASH,SM-G975U
17c3e7f8-cede-432e-a1af-92ec4a38e365,intermittent,FALSE,19,1057,84,140,85,2.0.4-WASH,SM-G950U1
958dd630-72cb-4e29-8f81-2b1887ddb9f4,active,FALSE,163,1123,156,148,81,3.3.5-WASH-Feb2021,"iPhone12,1"
8a15c258-a67c-40ed-b935-7bec0a7fd1e9,intermittent,FALSE,92,396,66,138,82,2.0.4-WASH,KB2001
a83efedd-8df7-4851-b128-dedaebfe0a66,limited-sensors,FALSE,94,69,7,6,47,3.3.5-WASH-Feb2021,"iPhone10,4"
974e8d01-4395-4f2a-9ce8-8c19a03f4355,limited-sensors,FALSE,49,51,7,8,34,3.3.5-WASH-Feb2021,"iPhone8,2"
e15a8f76-2d5e-4237-ab9b-2a62184397fe,active,FALSE,47,9977,1870,1920,83,2.0.4-WASH,SM-G960U
ecb4e6a8-a903-4daf-a8a9-fc1185c25495,intermittent,FALSE,72,337,41,42,83,3.3.5-WASH-Feb2021,"iPhone8,1"
cb61910a-e794-47bf-b849-1882bd9542c0,few sensors,FALSE,6,13,0,11,4,2.0.4-WASH,moto g stylus
c7b4bcfd-4846-4dbc-9ef6-3713c36175a3,sparse,FALSE,2,17,0,15,24,2.0.5-WASH,moto g stylus
09ce1539-15d7-4d58-8b7b-96251a78bd8d,limited-surveys,FALSE,199,902,0,327,84,2.0.4-WASH,LDN-L21
045441ad-e4aa-45a7-8f72-cafd06faa74f,sparse,FALSE,3,170,27,28,3,3.3.5-WASH-Feb2021,"iPhone10,1"
5158c1b5-1f6f-40a8-be28-8e2fdb46beee,limited-surveys,FALSE,55,2900,0,1140,51,2.0.4-WASH,moto e5 play
8e1eceef-a3bc-4a7e-abdf-79896f5d2dfc,limited-surveys,FALSE,230,1101,0,461,84,2.0.4-WASH,LDN-L21
597412c5-c06d-403e-95a7-951e1c8e3aeb,active,FALSE,38,1093,161,163,40,3.3.5-WASH-Feb2021,"iPhone12,1"
e98029ca-89ac-4b03-a303-c9d32a45e46b,few sensors,FALSE,8,2,0,0,5,3.3.5-WASH-Feb2021,"iPhone13,4"
e0e3709c-b75c-4abe-9cc5-e1fef6314782,limited-sensors,FALSE,61,56,6,5,32,3.3.5-WASH-Feb2021,"iPhone13,3"
7069b1c9-5b2c-4e6b-90f8-9ffa84dd7f5b,limited-sensors,FALSE,131,59,7,7,74,3.3.5-WASH-Feb2021,"iPhone12,3"
4f41ae73-c26b-4d77-b410-ad7d3e866c44,limited-sensors,FALSE,118,85,11,9,73,3.3.5-WASH-Feb2021,"iPhone13,4"
4cf9d543-782c-4169-9016-c8d83ceaea58,limited-surveys,FALSE,69,294,36,33,41,3.3.5-WASH-Feb2021,"iPhone11,8"
db7a1581-1857-484a-9a05-a68b8dcd2c35,active,FALSE,36,1000,244,110,23,3.3.5-WASH-Feb2021,"iPhone11,8"
55ac137a-3899-4096-9a96-3380408a37f1,few sensors,FALSE,7,87,5,5,3,2.0.4-WASH,SM-N920T
8f237b9c-b87d-4c98-8d12-44c9b27542cb,sparse,FALSE,0,12,0,6,1,2.0.4-WASH,LG-H872
49f107d9-3c2d-4c73-8e80-78ebe6595b11,sparse,FALSE,1,1,0,0,0,3.3.5-WASH-Feb2021,"iPhone10,2"
58188cbd-754f-4871-9062-f8ecacaf5fde,limited-sensors,FALSE,54,63,8,8,40,3.3.5-WASH-Feb2021,"iPhone10,6"
e8c2bbe0-dce8-4eba-b5ba-3d2d4a6027ab,sparse,FALSE,1,51,6,6,4,3.3.5-WASH-Feb2021,"iPhone12,1"
d92741d8-e88d-4487-89e5-399b60367536,limited-sensors,FALSE,18,160,0,111,20,2.0.4-WASH,U318AA
5e9ff8a2-a484-4714-9220-2e908e312b2d,active,FALSE,159,1650,124,915,85,3.3.5-WASH-Feb2021,"iPhone10,4"
9d860c95-db53-4da1-85bc-7753f2b61f94,active,FALSE,151,2888,375,359,83,3.3.5-WASH-Feb2021,"iPhone12,3"
6cf9dae9-598b-493e-a489-a1b8e0edb1fa,limited-surveys,FALSE,148,247,29,28,83,3.3.5-WASH-Feb2021,"iPhone10,3"
4ccfe32c-9912-47da-9651-025684e5bdd7,limited-sensors,FALSE,107,87,11,11,61,3.3.5-WASH-Feb2021,"iPhone9,3"
4c2a205f-bf49-4494-a8ff-2a7f0c0c10dd,few sensors,FALSE,17,28,5,4,13,3.3.5-WASH-Feb2021,"iPhone12,3"
b52c9d19-607c-404f-bc29-fd73842d3678,intermittent,FALSE,113,691,85,88,66,3.3.5-WASH-Feb2021,"iPhone9,1"
af30eefb-d84c-49c0-b3f3-5d6bf7acf425,limited-sensors,FALSE,48,46,6,6,29,3.3.5-WASH-Feb2021,"iPhone10,1"
8bc73dc8-0905-4a87-9bbe-6ef3d532a854,limited-sensors,FALSE,32,10,1,0,30,3.3.5-WASH-Feb2021,"iPhone10,6"
351d7799-7e81-4531-a9d3-fd5e4276347f,active,FALSE,49,1668,250,324,62,2.0.4-WASH,SM-G781U
f4608b5d-5ae6-4aec-9a46-a5ad2fab1d5a,limited-sensors,FALSE,59,159,16,15,84,3.3.5-WASH-Feb2021,"iPhone13,3"
ae32d58e-e994-441d-8d86-c0b3b2c49b87,sparse,FALSE,0,741,37,36,1,2.0.4-WASH,moto g(6)
85fd61be-b69a-4f81-986b-3930935a110d,sparse,FALSE,0,50,3,6,1,2.0.4-WASH,moto g power
577765b7-1759-4e94-961d-de511b0fa65a,limited-sensors,FALSE,33,46,0,32,56,2.0.4-WASH,moto g(7) power
5e84ab09-5e0c-47b9-9ca6-97cf19b1500c,committed,FALSE,169,35172,2397,2611,84,2.0.4-WASH,SM-G950U
7ae98091-2880-4590-9804-98e7e76cff01,limited-sensors,FALSE,29,131,16,16,71,3.3.5-WASH-Feb2021,"iPhone9,1"
efa040c9-c355-42a7-89e1-408c0c818005,committed,FALSE,97,6491,1114,1259,85,2.0.4-WASH,SM-N986U
c325d51d-1150-41de-b08a-451d8dc0401f,intermittent,FALSE,160,364,49,48,83,3.3.5-WASH-Feb2021,"iPhone10,1"
2b0e812b-80ef-432a-8316-ccd3636fe0df,limited-sensors,FALSE,40,55,9,7,24,3.3.5-WASH-Feb2021,"iPhone10,1"
31478e97-792b-48f4-8da2-2e582d0e66c3,limited-sensors,FALSE,152,65,6,6,83,3.3.5-WASH-Feb2021,"iPhone13,3"
d0fb2f06-8d0d-49dd-878a-2d4bd03483cb,limited-surveys,FALSE,17,653,20,20,3,2.0.4-WASH,Redmi Note 9S
ad842be5-4b24-4212-bd8a-6b25bad28026,limited-sensors,FALSE,101,84,12,12,82,3.3.5-WASH-Feb2021,"iPhone11,8"
a318dc7b-1ebb-41c9-bd6d-380e5e79b41b,active,FALSE,71,3092,368,426,86,2.0.4-WASH,SM-G970U
16e23a60-8c19-473b-a80e-4f9ea6a079cd,limited-surveys,FALSE,13,3029,526,529,39,2.1.0-WASH,LGL455DL
67e42686-3b54-4929-af83-9a3f86f488bb,few sensors,FALSE,40,8,0,1,23,3.3.5-WASH-Feb2021,"iPhone9,2"
d2e39bae-f511-4506-8d96-c8db7d663261,limited-sensors,FALSE,123,191,26,24,82,3.3.5-WASH-Feb2021,"iPhone12,8"
f3d72481-f491-4403-8f61-212152b008d1,committed,FALSE,153,11574,2134,2342,85,2.0.4-WASH,SM-G955F
444a999d-a0af-476d-b6d6-5f356852957f,active,FALSE,169,3179,521,405,83,3.3.5-WASH-Feb2021,"iPhone11,8"
d6c7dc01-01e3-4660-8c38-212eae5577a2,committed,FALSE,133,17683,3417,3461,85,2.0.4-WASH,Pixel 3 XL
2215440b-b8b4-45f2-a775-a6add319ccd0,few sensors,FALSE,37,5,0,0,19,3.3.5-WASH-Feb2021,"iPhone10,3"
7dc1dc3a-edfc-4f64-bda0-2a1ae36bae32,intermittent,FALSE,16,766,37,88,7,2.0.4-WASH,Pixel 4 XL
b1cf4194-4d38-4e92-8afd-f4561a1e75b1,active,FALSE,137,1350,196,181,82,3.3.5-WASH-Feb2021,"iPhone13,4"
93d7f36a-968a-48d8-9421-11c2dd11cb97,intermittent,FALSE,57,679,96,94,50,3.3.5-WASH-Feb2021,"iPhone12,1"
7598e006-e234-477f-aced-2298c8061fbd,few sensors,FALSE,10,6,1,1,4,3.3.5-WASH-Feb2021,"iPhone11,8"
f1be253f-f25f-45c7-8aac-bec8ff2028d6,active,FALSE,65,3228,526,590,72,2.0.4-WASH,SM-G770F
ad520f85-58fa-481c-9a0f-c4491b36699e,sparse,FALSE,1,134,5,19,0,2.0.4-WASH,SM-F916U1
862b803e-6572-4ab4-bc07-67f7375b4693,sparse,FALSE,2,41,6,6,1,3.3.5-WASH-Feb2021,"iPhone10,3"
69cc18c3-05ed-4d24-9033-2fba5d5a06ad,limited-sensors,FALSE,27,34,5,5,18,3.3.5-WASH-Feb2021,"iPhone12,8"
d5429d97-5e31-47d9-a61a-e21a239cd117,intermittent,FALSE,30,205,37,48,30,2.0.4-WASH,moto g(6)
ca8d46b7-2608-47e1-b5ea-cfaf27b1a1d7,limited-surveys,FALSE,56,3813,0,1193,81,2.0.4-WASH,H3123
9341bc3d-ab25-4132-8cab-bc2c5e0437d3,intermittent,FALSE,26,2583,428,442,31,2.0.4-WASH,SM-G973U
d377be29-ac2a-4d58-8e1a-01252f0fb647,limited-surveys,FALSE,4,1114,190,198,31,3.3.5-WASH-Feb2021,"iPhone12,8"
57547d6b-f575-48ad-b1b0-327951448c76,committed,FALSE,255,10735,2058,2500,84,2.0.4-WASH,moto g(7) plus
81d07ff9-0b4a-4584-861c-436f05cebe99,limited-surveys,FALSE,13,301,30,104,28,2.0.4-WASH,Pixel 4 XL
9b047ff1-ece5-4129-95eb-ab7f770362a0,intermittent,FALSE,51,432,58,57,32,3.3.5-WASH-Feb2021,"iPhone10,6"
f17d9d53-fae9-490f-bf15-215ef8f28090,sparse,FALSE,1,44,6,6,1,3.3.5-WASH-Feb2021,"iPhone11,2"
8d5fc727-0fd9-4957-95b9-75bcd11de292,limited-surveys,FALSE,239,1105,0,430,83,2.0.4-WASH,LDN-L21
b7bd8cde-1869-4a0c-ab2b-2e8d23ad2041,limited-sensors,FALSE,40,16,1,1,67,3.3.5-WASH-Feb2021,"iPhone12,8"
aea1dbbc-b0f0-470f-9210-971d698e6f65,sparse,FALSE,0,407,0,227,11,2.0.4-WASH,SM-A102U
1e32767a-9966-4c18-8796-958e0ff7abc7,intermittent,FALSE,94,388,59,57,61,3.3.5-WASH-Feb2021,"iPhone10,5"
7cc9e595-287b-47f6-a849-f7a44ba41517,limited-sensors,FALSE,48,32,4,4,27,3.3.5-WASH-Feb2021,"iPhone11,8"
0d67771d-15a9-416f-95c1-8cab42c78869,intermittent,FALSE,67,429,67,65,60,3.3.5-WASH-Feb2021,"iPhone10,1"
6e9264cf-0946-42e9-b0bd-852e114be70a,active,FALSE,166,2841,394,404,83,3.3.5-WASH-Feb2021,"iPhone11,6"
f6d9235a-1da4-4ba6-81d6-7b2331b0046f,limited-surveys,FALSE,12,1111,57,102,74,2.0.4-WASH,Pixel 3
d164017e-232a-4d34-8731-a5a51047374d,limited-surveys,FALSE,128,206,25,26,83,3.3.5-WASH-Feb2021,"iPhone9,1"
e7f6e50d-c87c-4bf9-b928-13b3ac452dfe,limited-sensors,FALSE,80,16,0,0,51,3.3.5-WASH-Feb2021,"iPhone12,1"
b2d02b95-65bf-4dd3-86f3-3d595fed2bc6,intermittent,FALSE,100,291,35,35,59,3.3.5-WASH-Feb2021,"iPhone12,1"
dec7cec6-fcf4-440e-8439-7a1e8aadba38,limited-sensors,FALSE,74,137,3,46,49,2.0.4-WASH,SM-A205U
dc723d15-f278-498b-af2c-576abbfab710,active,FALSE,177,1181,157,151,61,3.3.5-WASH-Feb2021,"iPhone12,1"
378f5995-b655-4e05-b6ec-005e57e16879,intermittent,FALSE,34,2907,612,662,76,2.0.4-WASH,motorola one fusion+
6e366d05-917f-424c-bb79-34b74427bd2d,limited-sensors,FALSE,31,198,27,27,26,3.3.5-WASH-Feb2021,"iPhone11,8"
92c3cbcf-1151-41cb-9455-da768004e743,limited-sensors,FALSE,39,74,13,13,43,3.3.5-WASH-Feb2021,"iPhone12,1"
554e401d-be51-46c7-a74e-b66fdba65c88,limited-surveys,FALSE,77,1407,0,1122,74,2.0.4-WASH,LGLS755
e9857bea-c994-4542-b930-7dc6b19628dc,intermittent,FALSE,91,317,52,54,82,3.3.5-WASH-Feb2021,"iPhone8,4"
c895f110-7685-404b-a700-9bb0c1382438,limited-surveys,FALSE,50,395,0,259,134,2.1.2-WASH,Z3351S
de598846-25a4-4b03-b682-41378865a7fd,few sensors,FALSE,43,28,0,18,2,2.0.4-WASH,VLE5
68039456-206e-479f-a67a-97ef07544883,committed,FALSE,54,7050,900,859,86,2.0.4-WASH,SM-N970U
